-11.6054	-9.5780	-0.6881	-11.5890	4.4785	-10.0783	3.6909	-1.3996	7.7504	11.6902	-8.2824	-17.7551	-2.6669	6.9903
-11.8914	-10.6530	-0.5364	-9.4159	7.0275	-18.1396	8.8631	13.2683	10.4059	17.7758	-10.8550	-15.9009	-1.9541	7.4819
-11.8903	-11.1575	-2.0336	-11.4721	9.9305	-15.4488	8.1200	7.9867	9.3748	23.6340	-8.8246	-14.8231	-7.7651	7.5353
-11.8671	-9.9106	0.0067	-11.6307	10.4817	-9.5294	6.2194	7.8565	5.3024	20.5801	-7.0815	-21.9270	-8.1723	7.4529
-11.8709	-10.5704	0.6313	-12.1038	7.3063	-7.9546	7.9557	9.4057	5.6034	15.7907	-13.0591	-21.2476	-2.8032	7.3643
-11.8046	-10.3078	1.7140	-9.6460	5.4886	-15.1964	4.5062	7.1750	11.8044	15.0589	-12.7171	-20.1780	-4.4459	7.3958
-11.7745	-11.9719	0.8584	-8.6765	8.2700	-11.0695	11.5202	8.0196	15.2421	18.9405	-16.5768	-22.0366	-7.5853	7.6755
-11.7860	-11.4312	0.7439	-8.1074	8.4259	-12.6824	10.3929	7.1556	13.7008	22.9648	-13.2697	-21.7394	-11.5558	7.7072
-11.7201	-10.0948	0.7987	-10.9702	7.2295	-14.3005	8.8140	4.5891	10.9323	20.2193	-9.2270	-20.2239	-9.9614	7.5161
-11.7818	-9.4323	1.6274	-9.9050	4.4140	-15.1825	4.1166	1.6086	12.3851	22.8597	-8.0276	-18.2767	-8.3474	7.4629
-11.7791	-10.3112	1.3384	-8.9993	7.8131	-15.6702	10.5674	7.9632	12.2675	19.9693	-6.9062	-19.6220	-7.3916	7.5209
-11.7867	-12.4049	1.3139	-6.8510	9.5210	-9.5847	17.0906	9.5703	13.9753	14.3310	-12.0011	-24.4425	-9.2696	7.6666
-11.9051	-10.3603	1.6787	-6.7591	4.8779	-12.1322	11.1502	4.3488	11.0653	14.4721	-1.6222	-21.4487	-12.0340	7.3468
-11.9715	-10.3742	0.5978	-7.1153	4.2150	-7.1170	12.4013	7.9774	9.2486	16.0388	-0.3154	-19.3035	-11.6389	7.2715
-12.0262	-10.5384	-0.8465	-8.8239	3.9522	-6.1173	13.2974	10.2003	10.0006	18.6246	-4.7162	-13.8755	-10.5722	7.2735
-11.9589	-11.1113	1.1530	-7.1202	7.5622	-8.7566	12.0946	9.9307	12.8606	16.0747	-10.8907	-19.5610	-13.9538	7.5049
-11.9239	-10.0067	2.7656	-8.6262	4.2672	-10.7754	9.3761	6.3576	10.9348	14.8475	-7.1341	-16.3892	-17.4328	7.3463
-11.8898	-11.3201	1.1434	-7.6494	5.8553	-9.8710	12.0507	7.1946	13.1656	18.0726	0.0178	-15.8754	-17.1698	7.4412
