-1.0802	-0.8317	2.1539	4.3298	3.3463	-0.5856	-15.1016	-22.8261	7.4102	-5.1273	-1.5248	-3.9063	-6.2979	6.8291
-1.3956	6.7523	-1.3183	12.6560	8.9434	-8.5494	-16.9411	-39.5260	29.7611	-12.3553	14.6100	-13.8217	-5.9539	8.2134
-1.4292	7.8364	-2.3353	10.4516	9.5448	-11.9073	-14.1909	-38.2909	33.7981	-13.1542	11.9945	-15.9891	-4.3724	8.2461
-1.4372	6.9245	-3.2286	10.6696	9.1475	-13.0074	-8.7543	-38.3827	30.9019	-13.2137	15.0502	-15.9432	-4.0482	8.1897
-1.6365	6.8466	-2.0033	12.7682	10.1404	-6.6662	-10.2852	-37.9464	25.5004	-15.0785	16.2445	-15.1166	-5.5156	8.1047
-2.1502	7.1826	1.2705	19.7881	14.5507	-0.2856	-11.7161	-34.1523	12.9814	-20.4090	17.3918	-12.6891	-9.4852	8.0402
-2.5443	11.2196	3.4946	23.1366	16.2086	-5.6589	-8.5921	-16.1007	-10.9104	-13.7711	16.7092	-16.3982	-6.9639	7.7021
-2.6060	13.7885	6.6805	19.6186	20.3973	-11.1315	-9.1201	-6.0819	-23.6933	-11.7179	21.9435	-18.0672	-3.0179	7.9382
-2.7066	15.2968	8.6302	16.9670	22.3495	-11.7049	-7.7272	-2.6039	-25.0284	-13.4637	20.6841	-15.8405	-3.1909	7.9386
-2.8757	17.2113	12.9332	14.0477	20.3194	-5.5479	-8.1184	-4.4721	-27.1228	-10.8288	15.8670	-7.2983	-1.8314	7.7664
-3.0169	19.7289	16.0911	12.6168	12.6194	-2.2276	-7.0444	-3.6593	-23.1393	-4.7794	11.8751	-6.9035	-4.4814	7.5015
-3.1413	19.1201	16.6220	14.7255	5.2483	-7.6089	-3.1997	-3.0894	-16.8967	-0.1429	8.9189	-6.4265	-8.8286	7.2849
-3.0879	20.5117	16.9688	14.8048	8.2067	-11.5932	-2.3557	-0.1506	-15.3581	9.5236	1.5597	-4.8641	-12.3547	7.4085
-3.2484	18.6784	18.5915	14.0203	14.7728	-11.8283	-9.0283	3.9691	-16.6235	18.4103	2.2491	-3.6589	-10.4382	7.6496
-3.4503	14.6471	19.8064	14.4970	11.5336	-6.0817	-11.8062	8.5203	-12.9134	14.9046	0.4888	-4.4704	-2.1795	7.3931
