-12.1192	-14.4954	-1.3890	-13.7755	6.5124	-18.6045	6.7275	7.6811	-1.5826	7.6798	-11.5329	-24.6046	-16.7628	7.6603
-12.1976	-15.1385	-1.5457	-14.2929	7.1152	-15.6946	13.2499	10.5090	14.1737	27.4877	-2.3579	-20.2762	-13.8434	7.9129
-12.3055	-15.4928	-1.7584	-10.6229	7.1625	-12.9922	15.0512	8.4950	13.8465	23.1331	0.9128	-25.7710	-19.4302	7.9358
-12.1736	-14.2874	1.7431	-11.6168	6.4645	-11.4280	13.5203	3.4286	10.1576	18.5858	-2.5363	-23.3023	-13.6077	7.6209
-12.2091	-15.0452	0.1456	-10.2578	7.0407	-12.5889	12.3656	4.7643	8.6631	14.9412	-6.0039	-23.8896	-13.9789	7.5831
-12.2814	-16.0824	-3.8934	-13.3485	4.8960	-11.1309	12.0314	6.3864	14.5112	16.4387	-7.5357	-24.3043	-14.3079	7.7272
-12.3943	-14.0116	-1.2845	-11.2848	7.5491	-12.4050	9.0334	7.9878	17.8326	21.7805	-7.9632	-25.0326	-14.4716	7.8348
-12.3678	-14.3197	-0.7795	-10.3262	7.0931	-10.8645	9.6459	8.3322	16.7963	23.7113	-5.6272	-27.3574	-17.8108	7.9149
-12.2528	-13.6432	0.8035	-8.0574	10.7602	-12.7700	8.8440	2.6944	8.2498	19.5774	-4.8619	-24.2473	-16.8735	7.6562
-12.2191	-14.6636	-1.3423	-10.8566	11.6464	-8.2326	14.7107	4.8060	8.0988	20.6273	-8.6482	-29.0404	-19.2889	7.9040
-12.2128	-12.8804	0.5094	-12.2319	11.5582	-10.6670	14.2238	5.0446	6.3553	24.8026	-10.4295	-25.3560	-14.1079	7.8424
-12.3141	-13.1301	-1.3920	-15.5435	11.1871	-8.5154	14.8316	8.1896	6.0149	23.3322	-8.4244	-23.8708	-12.5279	7.7959
-12.2711	-14.3189	-2.9139	-17.6950	6.9287	-9.7545	13.0859	5.3346	6.2006	13.1270	-8.0470	-25.9742	-14.3511	7.6853
-12.2536	-14.6385	-1.8917	-15.7054	9.5664	-7.3827	14.9470	9.2164	8.1380	18.0832	-2.7229	-22.7479	-12.6560	7.6720
-12.2401	-14.4718	-1.4524	-15.0722	8.0010	-6.7119	15.8116	9.5412	7.1425	17.3988	-6.6627	-24.1569	-7.2321	7.6366
-12.3933	-13.5144	-0.6591	-12.1797	5.8040	-10.6178	10.1852	8.4973	8.1931	19.3646	-3.6325	-23.0360	-10.9608	7.5567
-12.4021	-14.2547	-0.8724	-8.7927	7.4597	-10.3187	14.7079	7.8752	9.1964	15.4372	-5.7621	-26.5513	-19.2614	7.7440
-12.3851	-15.5978	-2.6398	-9.6561	7.3008	-9.6697	17.3473	10.0581	11.0777	17.3584	2.3511	-22.7883	-20.5371	7.7900
-12.3984	-16.2339	-3.0960	-11.3407	6.7769	-7.9405	17.6108	5.1522	10.7819	17.3940	-1.3807	-21.4975	-17.9507	7.6990
-12.4158	-14.9142	-0.6104	-11.1640	7.3280	-10.6463	15.1912	4.4111	7.8311	15.6154	-2.6028	-26.4414	-22.6122	7.8003
-12.3678	-16.1036	-1.1523	-12.0830	13.1730	-10.2167	24.4615	11.6394	6.7776	13.1636	-5.7892	-32.1892	-26.8102	8.1828
-12.2361	-14.4654	1.6063	-11.9789	12.8340	-10.3837	28.0376	11.9118	7.5768	14.2182	0.6545	-26.7680	-18.7771	8.0179
-12.2713	-13.2430	2.7184	-11.5814	8.9530	-11.1701	22.2957	6.0848	3.9770	11.4250	1.6972	-21.6166	-19.8713	7.7043
-12.2283	-14.1394	1.6979	-11.2752	9.7379	-8.9583	23.8461	4.3681	5.8058	12.7173	0.5875	-25.3307	-25.9055	7.9196
-12.2336	-14.7259	2.3334	-9.7126	9.6000	-5.5949	28.6572	9.4208	5.5832	13.6038	-3.0214	-31.3174	-25.9055	8.1247
-12.1538	-16.4567	-0.4827	-12.0786	5.7125	-5.9870	28.0153	9.5879	9.5639	16.6271	-1.4281	-31.7321	-25.0261	8.1643
-12.1390	-15.4762	1.6064	-10.8051	4.7970	-11.2929	20.8266	3.2543	7.3993	13.9422	-4.0027	-27.1450	-18.5734	7.8030
-12.2823	-14.5994	2.6751	-8.4251	5.7857	-7.3924	26.3370	3.6437	8.7524	16.2314	1.5519	-25.2157	-20.7735	7.8812
-12.3472	-13.8134	2.1616	-10.3207	5.5776	-12.3410	27.2159	-0.0328	6.3871	17.9167	3.9295	-22.5418	-18.8243	7.8703
-12.3254	-15.3047	-0.9039	-11.5846	6.1097	-13.4909	27.2521	2.8636	7.6470	11.9525	-1.5335	-30.0453	-25.4951	8.0857
-12.3518	-15.4807	-1.8601	-13.7323	4.5965	-11.9682	24.7893	4.4890	8.8065	11.2348	-0.8768	-31.6376	-20.7562	8.0129
-12.2271	-16.5528	-0.7340	-12.9247	5.9084	-6.5011	27.8285	9.5671	11.8578	17.6846	2.8725	-30.0483	-19.0312	8.0898
-12.2044	-18.5395	-1.6899	-12.0380	6.6462	-7.6444	26.0753	16.0443	11.5582	18.0286	0.8472	-31.4591	-23.8380	8.2155
-12.1738	-16.2588	0.3225	-10.0654	7.1860	-11.7526	21.3264	11.6553	12.5841	20.4901	-2.7898	-30.7166	-20.4030	8.0834
-12.4046	-14.8769	-0.0976	-9.9658	4.0325	-9.9458	14.1394	9.1827	6.8091	19.1499	-4.2823	-25.4225	-14.5790	7.6798
-12.3299	-15.5258	0.8091	-8.9735	9.6181	-8.6876	22.0335	11.7928	9.9124	23.0934	-3.2392	-27.5723	-19.1213	8.0179
-12.2893	-18.4073	-2.3352	-11.4240	8.0919	-8.5746	22.6793	17.1900	12.8223	22.6424	1.1473	-30.4320	-22.2681	8.2093
-12.3722	-15.6803	-0.7494	-10.9192	6.8349	-10.8830	20.1183	9.0944	8.9572	19.0554	-0.4960	-31.7949	-22.0661	8.0433
-12.3958	-15.0271	1.1016	-10.8013	3.1752	-12.5917	15.8034	2.0782	3.8170	16.8265	-0.7467	-30.8499	-23.4246	7.9079
-12.4032	-14.8575	1.5712	-9.3451	4.7270	-11.3442	25.3754	7.2380	4.7320	14.9265	1.7367	-29.8199	-25.1924	8.0339
-12.4622	-14.2322	1.1258	-11.1655	4.6937	-12.5781	22.2839	4.2198	1.5922	10.2964	-1.6091	-31.8387	-26.1205	8.0015
-12.2582	-15.4392	1.2399	-12.4636	5.8448	-12.8549	21.8996	6.9602	6.8998	15.9086	0.8596	-31.2851	-23.5936	8.0423
-12.2788	-15.6632	2.5501	-10.7421	7.5351	-11.6123	23.7482	7.1531	10.4377	22.3917	2.1921	-29.0245	-26.1231	8.1504
-12.2992	-15.6515	2.6287	-6.6224	7.8904	-10.4805	26.9636	7.4704	9.8531	20.5650	-2.7934	-30.6843	-28.9040	8.2179
