-11.8213	-16.7146	-3.3197	-10.8565	7.0565	-1.9999	-6.0455	-1.5725	9.2065	-0.7853	-13.9872	-20.3333	-7.4474	7.2376
-11.7660	-16.9067	-3.3365	-8.4270	10.0247	-2.5764	-0.1742	7.1126	9.9631	-0.7636	-10.9050	-27.4470	-9.5094	7.4540
-11.7920	-15.5952	-5.8738	-6.8502	12.2783	0.8821	5.7577	6.7852	7.1253	5.4704	-0.9191	-17.6266	-3.5398	7.0023
-11.8253	-15.1418	-4.8650	-8.5124	8.1984	-2.5904	-3.8059	4.9333	9.1183	11.4837	8.5009	-11.5699	-1.2577	6.9085
-11.7682	-15.8867	-3.6761	-9.4840	5.9716	-6.8879	-2.5614	5.3892	6.0844	10.5473	8.4150	-4.7403	4.2202	6.7713
-11.6759	-14.5086	1.2705	-6.1717	5.1822	-11.0778	0.6029	12.6200	-0.0512	0.2277	-0.3095	-7.0758	5.1651	6.6498
-11.5406	-10.5170	5.4658	-6.7351	2.6924	-20.3873	-4.7578	8.5527	0.6516	0.1353	1.6114	-6.5283	0.4683	6.7840
-11.3367	-5.1854	4.7367	-11.8172	-1.4326	-17.4213	-5.6399	2.4552	-10.1824	-10.5691	-3.1005	-4.3509	3.3936	6.8204
-10.4504	0.7972	6.7997	-16.2776	-11.2518	-26.4861	-11.4358	-0.8547	-6.8447	-0.8234	6.3517	-1.8760	5.4140	7.3141
-9.4534	8.7025	14.9174	-12.1729	-12.6955	-26.9727	-14.3913	-7.2883	-4.1915	-2.7289	-1.4358	-15.6764	-8.5042	7.6157
-8.2691	14.4184	16.2462	-11.0002	-12.4377	-20.2899	1.4630	3.1068	0.5299	2.1301	7.9965	-1.0410	-1.8865	7.1799
-6.2807	21.0527	20.6787	-3.2737	-10.8629	-8.6662	-2.4069	-6.3105	-4.1601	7.2104	10.6885	-4.4232	-11.9523	7.3170
-2.5433	25.1957	23.6140	-18.8240	-26.0571	-12.2695	-2.0908	-1.1774	9.4510	-24.9808	11.8606	11.2632	-4.2587	8.1279
-1.4788	23.2021	24.5310	-20.4695	-30.6304	-16.3200	-3.0411	-2.0081	1.2309	-41.0308	-0.4418	-2.8072	-3.5542	8.4085
-1.2013	19.6795	23.4018	-18.3239	-28.1299	-8.4878	1.5004	-4.9294	2.4753	-38.2937	12.3267	-7.7262	1.7212	8.2556
-1.6488	13.9164	18.8232	-10.8385	-21.7003	-6.6123	4.0997	-5.2353	-2.7407	-39.8754	19.6323	-14.5543	-6.8670	8.1516
-1.7805	7.9655	7.4899	-8.0716	-5.2217	4.0677	4.8448	-8.6089	2.0081	-30.2367	21.3517	-13.3854	-16.8614	7.6811
-1.6783	4.4313	4.2563	-6.5506	3.8181	12.3779	14.8768	-3.8844	-4.5244	-28.4332	24.4469	-22.8879	-25.7078	8.0388
-1.5256	0.0069	0.2655	-3.5969	12.8886	18.6487	17.6640	-6.0909	-3.6710	-22.0339	14.1876	-30.5746	-26.5326	8.0763
-1.2949	-1.1508	-0.8921	-2.9753	7.9597	11.7746	1.4364	-12.7988	3.7608	-28.9329	6.4519	-30.0771	-25.4687	7.9469
-1.1459	-2.6348	-0.6950	-0.0307	11.6723	14.5965	2.9202	-7.0843	13.2390	-21.8952	8.6651	-37.2347	-34.7023	8.2261
-0.9714	-1.7350	-1.7911	5.0224	10.6455	6.3594	4.4081	-13.7427	9.0912	-18.0110	12.0960	-30.0940	-30.1000	7.9228
-0.8177	-0.5965	-1.8452	5.3585	6.5200	2.8146	5.4291	-9.4866	8.0906	-18.1750	23.0406	-30.4145	-31.7390	8.0269
-0.5684	1.7557	-3.2362	2.6753	-0.2741	-1.6201	2.0890	-10.1470	8.7586	-17.5342	17.2606	-33.8090	-28.1473	7.9188
-0.5676	1.6056	-4.7157	0.1878	1.4798	-1.5693	-2.0883	-6.4215	13.5928	-18.3623	5.7860	-36.4791	-23.3260	7.8263
