-0.2447	-4.1717	14.7307	-2.2129	3.5206	-17.9199	-1.1948	10.9648	-5.9290	-8.8183	-10.8455	-18.7777	2.2748	7.1568
0.1171	0.1234	7.8528	-1.4571	3.5725	-18.8544	-3.0729	-1.5219	9.3318	-13.5413	-11.8716	-23.3967	-4.7691	7.2622
0.7118	0.9259	3.5031	2.9020	3.0984	-8.1231	-10.6769	-1.8530	17.0085	-13.6794	-13.4417	-28.6364	-3.5349	7.4411
0.7571	2.4809	1.0418	8.7646	-0.6974	-3.5612	-14.1445	3.7297	19.8042	-9.6487	-15.6577	-31.3038	-1.0067	7.6124
0.6657	3.0269	0.8804	5.4405	2.0568	-3.2227	-8.6224	1.7049	21.3275	-15.0416	-20.2774	-37.4836	-2.2643	7.8764
0.3420	4.3968	1.7005	-0.1937	6.8193	8.3957	-0.6736	-2.1373	14.6952	-20.7565	-14.8924	-33.1765	-9.1393	7.6949
0.0478	7.6661	3.8505	3.1013	7.9000	1.1326	-7.1898	-0.7213	11.0869	-12.5362	-8.5565	-29.0207	-12.8965	7.3530
-0.3363	15.1538	2.5461	9.3934	15.3838	-7.7170	-5.4977	-7.2616	-2.1319	-1.8249	3.3692	-12.3335	-18.2991	7.0982
-0.2768	19.3557	3.3995	15.1441	2.5589	-12.3896	-5.6711	-0.9411	-6.1691	-2.7177	1.7237	-7.2412	-19.8902	7.1741
-0.5482	18.4204	5.1622	11.2864	2.7736	-12.6409	-6.0765	-3.8048	-10.0573	-7.6709	-4.1654	-9.3143	-20.2088	7.2335
-0.6717	19.9850	4.1044	9.8856	7.2143	-15.3068	-6.2927	-4.4254	-14.8741	-11.3669	-6.5738	-8.4594	-22.4343	7.5112
-0.9232	18.5853	11.1787	11.7494	6.8577	-18.0101	5.1541	-1.3904	-13.3889	-17.9027	-12.6978	-14.4873	-13.1368	7.6269
-1.3861	27.3924	14.2828	7.3076	49.6405	-30.2837	5.0511	-6.7949	-15.1541	-34.0493	1.8588	4.3995	-39.4458	8.9133
-1.7411	22.3815	15.7625	10.9834	31.5435	-15.4379	0.9357	-5.0214	-17.9836	-22.8740	-2.5013	-13.7051	-27.0343	8.2698
-2.4004	22.7745	19.7104	13.4984	26.3821	-17.8304	1.8575	-3.2525	-9.5353	-14.4767	11.2884	-9.6819	-19.3954	8.0133
-2.8464	19.9156	15.6577	8.8371	10.5886	0.5089	-2.5985	-0.4754	-7.6918	-12.0945	-5.0150	-4.7794	-11.7656	7.1222
-2.4521	3.5894	10.7302	17.8312	11.6264	8.3339	-6.7568	-0.7835	-11.0459	11.0793	-3.2074	-16.7124	-5.9453	7.1488
-0.8059	6.7228	7.7311	8.7315	-7.5636	-5.3433	-3.7771	-9.2473	4.9953	-21.7564	2.3620	-10.4121	-4.2039	6.9051
0.0833	5.3154	10.1250	11.9570	-5.5248	-12.3787	-15.3080	-16.5417	-0.4759	-19.1934	14.6380	-9.3904	0.1402	7.4003
0.4371	4.9425	9.6177	14.5714	-6.3093	-13.4738	-11.6888	-16.9433	4.9896	-22.3981	14.3254	-4.1547	6.4478	7.4760
0.4322	4.4132	8.7028	18.8531	-7.1196	-14.8915	-10.4636	-13.7160	8.4286	-23.4127	8.0950	-1.7043	7.3456	7.4745
0.3707	3.7759	3.6440	25.3386	-4.9621	-16.8708	-0.5238	-14.5660	-2.7870	-18.1223	10.6992	-4.4690	9.5151	7.4688
-0.0050	2.8921	3.9021	29.7196	-0.8295	-17.6803	0.4177	-11.0299	-10.8048	-3.2281	-1.1366	-0.2268	1.9321	7.2959
-0.3959	-1.1088	5.2795	30.7361	18.1391	-11.2464	9.1541	-10.4309	-26.0290	1.4173	-11.0668	-7.1594	7.0920	7.8342
-0.9607	-1.8408	15.0772	27.4264	17.2540	-4.7879	4.0677	-7.3531	-12.8810	2.4271	-28.3931	-1.5534	12.9763	7.8335
-1.0276	1.5357	10.6183	19.4760	18.5455	2.1657	2.3182	-8.0884	-8.8971	0.2296	-17.2295	0.9399	-1.5802	7.1658
-0.9690	6.5643	5.7531	20.6728	14.9697	-1.4155	-8.7105	1.3064	-5.9138	-1.6834	-22.6337	8.6321	-5.5102	7.2883
-0.9822	12.9491	1.8827	24.6871	17.3650	-6.4017	-8.6458	-5.6040	-2.2062	-13.7972	-10.8640	-1.2808	-3.4842	7.3507
-1.2804	20.8889	15.2313	16.3900	16.6732	-9.8918	9.5733	-4.2899	-11.3046	-18.5232	-7.8641	-6.0775	-2.7966	7.6019
-1.2111	23.1495	10.4546	20.0382	27.3490	-18.6553	12.5230	-2.2220	-15.7893	-24.9560	5.0181	-10.0764	-10.5879	8.1365
-1.1796	21.9456	7.3269	23.8323	25.2820	-16.7269	13.6032	-8.7285	-17.5135	-22.3771	8.9749	-10.7610	-9.3896	8.1247
-1.1369	24.6647	2.1953	22.6222	27.7327	-13.4975	10.3502	-14.8292	-13.9297	-27.6773	14.1569	-10.7610	-13.1735	8.2570
-1.1098	21.6376	4.0208	16.5585	16.4663	1.3072	3.0001	-5.8457	-17.9553	-22.1232	2.2502	-4.8876	-7.0872	7.5842
-0.9363	18.3540	7.8297	16.8229	7.5328	8.1677	-3.3104	0.4370	-20.4400	-16.5231	-2.8077	0.0054	0.1295	7.3234
-0.6142	19.2446	-0.0939	5.2408	-4.2045	11.4599	1.9084	-3.3428	-4.3158	-12.0303	-2.6747	2.2337	-11.8798	6.7784
-0.2002	16.6149	-0.1136	-7.1927	-4.9920	6.6944	13.2984	-8.0431	-3.1730	-11.2330	2.2817	-2.5056	-10.3207	6.7950
