1.2351	-0.2717	-1.2677	0.4113	-12.5323	-1.8024	-13.1762	-2.9100	20.6486	6.7720	3.2777	-24.2675	-9.3777	7.3169
0.7951	3.5159	1.2196	-3.1240	-10.5340	-0.1702	-13.9343	-4.8086	20.6797	4.3882	8.4124	-25.6609	-8.4584	7.3779
-0.0545	8.0804	7.1027	-7.0217	-8.3790	5.1336	-13.8770	-0.8265	12.9676	4.7337	14.4703	-32.0575	-4.2012	7.5497
-1.0120	15.0070	7.8342	1.0774	0.8555	1.0147	-7.8729	-6.0436	1.6657	-5.5260	18.9013	-19.1342	-17.6704	7.2848
-1.1290	19.1869	6.3198	21.1770	18.3943	-5.5438	-8.1802	2.6102	-8.3667	-24.9531	15.1742	-9.3306	-16.2162	7.8530
-1.1435	20.2553	5.3383	23.6310	16.1031	-4.5882	-9.6678	1.6685	-17.6365	-23.4134	11.0329	-1.1207	-11.9750	7.8243
-1.1307	20.2476	1.4202	11.4106	13.6460	-1.1479	-1.7072	7.5411	-7.5308	-16.4976	1.2261	0.0605	-15.6946	7.2207
-1.1471	21.1469	4.7034	15.3020	1.4400	6.2905	-5.0799	9.1842	-1.2476	-14.7575	3.3589	-1.1448	-8.1167	7.0513
-0.8666	16.4721	6.7854	1.8517	-5.9156	14.6786	-10.7913	5.3557	6.9022	1.7958	5.9941	-21.8939	-5.7101	7.1823
-0.6990	13.2572	7.8735	0.8480	-10.1497	14.9550	-7.0524	3.9321	14.7778	4.3321	3.2201	-29.6971	-2.3281	7.4763
-0.5817	9.6284	6.0058	1.5025	-7.2847	12.0709	-7.3053	6.2769	19.5078	-0.1641	2.5941	-27.3106	-6.2322	7.3746
-0.5291	11.1737	7.2124	-0.3657	-6.7306	8.4905	-9.9141	2.9800	19.4525	-7.7936	2.6201	-29.5497	-1.7193	7.4524
-0.7868	11.7368	9.0046	2.7191	-2.9010	1.9493	-11.1188	3.8971	19.8179	-8.3844	0.2409	-23.1853	1.9424	7.2315
-0.9740	15.0993	10.0769	6.1740	0.2856	3.8542	-18.8117	6.2524	13.3551	-11.9741	0.9474	-19.2712	4.6024	7.3077
-1.1420	19.2148	8.3228	16.5564	11.3761	1.2593	-20.8428	5.3073	-2.6173	-15.1051	2.7815	-15.5394	9.9150	7.5443
-1.0543	23.5612	4.0077	21.6843	16.9823	-8.4750	-12.8629	1.0162	-10.1587	-18.1383	-7.2990	-5.9658	3.0546	7.6495
